"","year","yday","wd_mean_val","n","mean_val","sd_val","n_full","anom","anom_std"
"96",2013,14,3.86465745278436,1,544.562656232228,655.906984990984,13,-540.697998779444,-0.824351640022367
"97",2013,15,97.5186190893887,1,402.683750912988,429.652380945312,13,-305.165131823599,-0.710260539350862
"98",2013,16,286.050060919434,1,752.145114078842,1292.26711218355,13,-466.095053159408,-0.360680116954956
"99",2013,17,481.022623757849,1,660.765096714007,741.805760654181,13,-179.742472956158,-0.242303959459208
"100",2013,18,143.973947025724,1,543.668399632988,693.089569745355,13,-399.694452607264,-0.576685135738104
"101",2013,19,2.90075363487191,1,605.700287189614,891.05997294472,13,-602.799533554742,-0.676497151547103
"102",2013,20,10.2601614824709,1,349.214327126508,411.171161531347,12,-338.954165644037,-0.824362692124737
"103",2013,21,11.9468228976323,1,367.528782098047,798.300293026775,13,-355.581959200415,-0.445423811448467
"104",2013,22,80.5865810622559,1,304.652927833141,368.546784232296,13,-224.066346770885,-0.607972600378615
"105",2013,23,154.55876276819,1,274.146648969253,400.302261858042,13,-119.587886201063,-0.298743968235364
"106",2013,24,1036.42092522857,1,245.256283586098,344.562766352496,13,791.164641642474,2.29614084544786
"107",2013,25,980.133036938366,1,314.759330859199,465.528876496701,13,665.373706079167,1.42928557103993
"108",2013,26,131.448438670991,1,358.671817565429,412.642932535494,13,-227.223378894438,-0.55065375165463
"109",2013,27,40.3800838135469,1,562.122441663756,1169.01375296669,13,-521.742357850209,-0.446309854376088
"110",2013,28,56.9185283110931,1,551.427267341853,885.684385049831,12,-494.508739030759,-0.558335166993982
"111",2013,29,134.99911790819,1,603.00459141908,596.71290847561,13,-468.00547351089,-0.78430593148467
"112",2013,30,201.655307754877,1,364.360192951534,645.104960981039,13,-162.704885196658,-0.252214593031846
"113",2013,31,362.575136094144,1,452.729534651059,534.647525017606,13,-90.1543985569155,-0.168623989335678
"114",2013,32,55.1594956439004,1,341.962299942664,553.890192722105,13,-286.802804298763,-0.517797224192154
"115",2013,33,122.896288230105,1,515.596095629846,685.363537366667,13,-392.69980739974,-0.572980303137497
"116",2013,34,469.12762015788,1,447.790094898955,515.68906796699,13,21.337525258925,0.0413767259853778
"117",2013,35,417.286269655431,1,785.42155936546,755.789072206994,13,-368.13528971003,-0.487087341227402
"118",2013,36,1127.57016616204,1,520.707453674983,690.311730931471,13,606.862712487053,0.879114007910867
"119",2013,37,379.824572398666,1,532.897256513329,708.683743446057,13,-153.072684114663,-0.215995760493008
"120",2013,38,24.4679287414551,1,379.924381594169,568.724439703369,13,-355.456452852714,-0.625006467170832
"121",2013,39,167.644936217815,1,338.723471753376,504.482624874771,13,-171.078535535562,-0.339116804226962
"122",2013,40,6.72050647983008,1,476.258058804534,980.649457690381,13,-469.537552324703,-0.478802643128519
"123",2013,41,33.018234286377,1,224.951666566508,210.311210212556,13,-191.933432280131,-0.912616270364993
"124",2013,42,98.4911144699707,1,357.354509758578,400.054092563799,13,-258.863395288607,-0.647070983900321
"125",2013,43,1056.15709070713,1,606.922741044946,824.64942578103,13,449.234349662183,0.544757973046195
"126",2013,44,51.2284341250502,1,265.89431152682,299.90232160064,13,-214.66587740177,-0.715785980768852
"127",2013,45,454.298458227065,1,316.588190376904,528.432620893185,13,137.710267850161,0.260601375474125
"128",2013,46,395.419966757789,1,307.883322743154,411.226978723393,13,87.5366440146349,0.212866977469188
"129",2013,47,361.299105055309,1,228.243974450542,297.519004144901,13,133.055130604768,0.447215568589244
"130",2013,48,59.1499496094976,1,167.10595098677,228.864543380372,13,-107.956001377272,-0.471702605317285
"131",2013,49,145.74956710215,1,337.355231223393,568.344187183926,13,-191.605664121242,-0.337129627507276
"132",2013,50,21.9422014504233,1,200.76987963935,276.560906215899,13,-178.827678188926,-0.646612280223451
"133",2013,51,375.05884060851,1,426.4970153199,580.275867313316,13,-51.4381747113906,-0.0886443459204154
"134",2013,52,667.169403272,1,654.918903194873,810.659977716647,13,12.2505000771267,0.0151117612980379
"135",2013,53,1707.56111782813,1,474.816871321254,702.329525362839,13,1232.74424650687,1.75522201757075
"136",2013,54,476.105111264125,1,246.157806345229,246.349441354018,13,229.947304918896,0.933419226181431
"137",2013,55,1034.77038358886,1,270.786186186786,348.341508530047,13,763.984197402073,2.19320459576001
"138",2013,56,297.737515598784,1,645.45327023124,748.661195068019,12,-347.715754632457,-0.464450083593374
"139",2013,57,921.415855711763,1,581.983623150835,647.715274593975,12,339.432232560929,0.524045434583435
"140",2013,58,1026.79838395349,1,399.183545639192,393.316220913542,12,627.614838314295,1.59570036764961
"141",2013,59,780.657538190485,1,461.509045633803,577.432335695449,12,319.148492556682,0.552702841229536
"142",2013,60,96.1899525612793,1,288.834019001077,335.77991524829,12,-192.644066439797,-0.573721231352829
"143",2013,61,48.6554407935381,1,416.925346539405,557.836033628801,12,-368.269905745867,-0.66017590034516
"144",2013,62,18.6693800865412,1,331.065790261787,610.137819728369,12,-312.396410175246,-0.512009582219184
"145",2013,63,26.9336793847536,1,242.692379094903,375.010713269962,12,-215.75869971015,-0.575340095830355
"146",2013,64,60.2247639349844,1,340.432970611813,427.530631235997,12,-280.208206676828,-0.655410831889969
"147",2013,65,29.6004091420371,1,185.811206655765,247.507122003361,12,-156.210797513728,-0.631136575987526
"148",2013,66,32.3030169092224,1,423.059217806846,782.424899873669,12,-390.756200897624,-0.499416878170309
"149",2013,67,3.102553651625,1,325.402327531523,620.803663981517,12,-322.299773879898,-0.51916538606237
"150",2013,68,153.742996087486,1,366.127106599228,746.831897892335,12,-212.384110511742,-0.284380074165444
"151",2013,69,16.6946127453355,1,178.80606199801,215.517638748794,12,-162.111449252675,-0.75219573763812
"152",2013,70,15.7150160668118,1,755.442306984082,633.854670993719,12,-739.72729091727,-1.16702980157513
"153",2013,71,324.413821809082,1,741.612461960411,1127.4559741188,12,-417.198640151329,-0.370035415775239
"154",2013,72,578.130976009342,1,626.489428695491,723.991381018193,12,-48.3584526861491,-0.0667942381000996
"155",2013,73,648.16908067364,1,507.615871418465,354.212416599042,12,140.553209255176,0.396804862474027
"156",2013,74,250.50371274159,1,423.203162063501,588.108998791809,12,-172.699449321911,-0.293652111558739
"157",2013,75,17.2810702187246,1,275.049509462009,359.11374623877,12,-257.768439243285,-0.717790510508327
"158",2013,76,58.7107893776504,1,121.600618609217,186.371813616096,12,-62.8898292315667,-0.337442813971389
"159",2013,77,36.429280875,1,189.340847565148,234.494481623054,12,-152.911566690148,-0.652090256588429
"160",2013,78,32.415988079125,1,95.9190393961778,110.709020593451,12,-63.5030513170528,-0.573603225614745
"161",2013,79,277.189063785851,1,191.215856235178,439.764508845401,12,85.9732075506729,0.195498285608348
"162",2013,80,82.2584848156903,1,182.963433674141,324.050377245703,12,-100.704948858451,-0.310769423305112
"163",2013,81,5.84537521197461,1,306.406069558567,771.409064036499,12,-300.560694346592,-0.389625567495758
"164",2013,82,92.0596775846488,1,151.658328237849,218.956568869052,12,-59.5986506532003,-0.272193937642691
"165",2013,83,126.188119614274,1,274.922557571776,322.888879475544,12,-148.734437957502,-0.460636607241121
"166",2013,84,80.7265895690918,1,264.436485048045,374.162017484333,12,-183.709895478953,-0.490990231221547
"167",2013,85,3.56171617708687,1,313.35775824081,603.662442967733,12,-309.796042063723,-0.51319416285151
"168",2013,86,10.801188807625,1,260.21497369164,423.527710466844,12,-249.413784884015,-0.588896024321744
"169",2013,87,3.66918772308398,1,290.564739657822,352.22838252095,12,-286.895551934738,-0.814515712451634
"170",2013,88,7.1844018764127,1,228.010606953474,310.232157371741,12,-220.826205077061,-0.711809526607046
"171",2013,89,16.0865017868652,1,125.739638167995,192.245398096932,12,-109.65313638113,-0.5703810726634
"172",2013,90,6.78078172517187,1,239.361020199823,374.745601223716,12,-232.580238474651,-0.620635006028543
"173",2013,91,51.3526758074185,1,122.490267757566,131.692665956051,12,-71.1375919501476,-0.540178843170263
"174",2013,92,4.05899202296585,1,269.017101418987,400.841527941285,12,-264.958109396021,-0.661004638807863
"175",2013,93,10.007873875,1,117.925097356125,130.751274979167,12,-107.917223481125,-0.825362685742987
"176",2013,94,18.0164945416824,1,214.486797579646,320.321649205702,12,-196.470303037964,-0.613353182731012
"177",2013,95,111.95984085685,1,284.983103630083,231.676987317213,12,-173.023262773233,-0.746829733832517
"178",2013,96,74.5763741599635,1,441.608157085895,530.869061896408,12,-367.031782925932,-0.6913791163772
"179",2013,97,51.1353844855317,1,479.555282121425,689.005498894457,12,-428.419897635893,-0.621794598625576
"180",2013,98,43.1466027526934,1,396.930346447693,562.305337760914,11,-353.783743694999,-0.629166610980002
"181",2013,99,1527.91160416139,1,505.459337504516,574.723060237343,12,1022.45226665687,1.77903469931176
"182",2013,100,25.3236900127416,1,296.337097821222,372.143700853066,12,-271.01340780848,-0.728249348805946
"183",2013,101,16.2888738779877,1,133.106434950271,190.553686384231,12,-116.817561072284,-0.613042777019458
"184",2013,102,410.607299197619,1,160.412475619195,185.422177750052,12,250.194823578425,1.34932523506269
"185",2013,103,52.373093834758,1,466.210713851922,680.475912551482,12,-413.837620017164,-0.608159102157573
"186",2013,104,23.0548292629082,1,191.122363049434,198.795741517883,12,-168.067533786526,-0.845428239575281
"187",2013,105,62.4841280904177,1,266.021161413127,531.613663652627,12,-203.537033322709,-0.382866444636206
"188",2013,106,17.3220430684129,1,238.022338427584,267.617553624557,12,-220.700295359171,-0.82468542279851
"189",2013,107,301.852896322752,1,173.495018913426,198.81995367521,12,128.357877409326,0.645598568134715
"190",2013,108,826.437997599971,1,171.569076475639,226.25710688864,12,654.868921124332,2.89435735358645
"191",2013,109,47.931041828125,1,224.705154172517,318.291075576859,12,-176.774112344392,-0.555385073313831
"192",2013,110,24.9066814319277,1,215.029162455944,368.392280867815,12,-190.122481024017,-0.51608703791553
"193",2013,111,43.8531582699663,1,168.401412160267,248.342354586687,12,-124.548253890301,-0.501518374091222
"194",2013,112,13.971400814125,1,206.605383806177,278.998808551045,12,-192.633982992052,-0.690447331988548
"195",2013,113,20.7043718717478,1,173.479013347205,402.426377982904,12,-152.774641475457,-0.379633766159204
"196",2013,114,6.97562608415251,1,94.2659166712263,161.784906323012,12,-87.2902905870738,-0.539545329480824
"197",2013,115,116.27977392626,1,126.201448995313,126.049912703654,12,-9.9216750690525,-0.0787122724343215
"198",2013,116,797.414624540246,1,327.471845498602,356.150073423005,12,469.942779041645,1.31950774156794
"199",2013,117,206.822633126516,1,323.269698293832,469.021688971352,12,-116.447065167316,-0.248276503849332
"200",2013,118,501.338865270392,1,412.945418030943,541.894200371544,12,88.3934472394491,0.163119382305334
"201",2013,119,127.561044145215,1,502.058869258105,633.663151389836,12,-374.49782511289,-0.591004580732667
"202",2013,120,22.6011761463766,1,131.498376993941,160.831921106827,12,-108.897200847564,-0.677086986825412
"203",2013,121,117.469016859375,1,44.0113686289349,36.0862285336973,12,73.4576482304401,2.03561444948023
"204",2013,122,95.7471444228163,1,70.4599506793136,117.863898952724,12,25.2871937435027,0.214545708806438
"205",2013,123,21.5632970862559,1,172.898773827006,420.293142526496,12,-151.33547674075,-0.360071248916962
"206",2013,124,8.40928800038276,1,98.4042516593155,146.595939459387,11,-89.9949636589327,-0.613898065600003
"207",2013,125,4.49791279372431,1,66.4978769936308,84.7419753263621,12,-61.9999641999065,-0.731632275045861
"208",2013,126,15.5750533081337,1,51.6701034156618,47.680937783469,12,-36.0950501075281,-0.757012168498965
"209",2013,127,10.1010420093024,1,53.5639503784549,53.0717371001773,12,-43.4629083691524,-0.818946406203223
"210",2013,128,20.7864783030366,1,82.5522738678636,110.437562110612,12,-61.7657955648269,-0.559282497588672
"211",2013,129,2.03049183222206,1,83.9793260584271,105.207343590139,10,-81.9488342262051,-0.778926940171179
"212",2013,130,2.65818055345313,1,36.839054088361,56.383029655273,12,-34.1808735349079,-0.606226266021717
"213",2013,131,95.8806294197649,1,111.536135674748,185.695532664723,12,-15.6555062549829,-0.0843073930230151
"214",2013,132,741.832063453125,1,103.992632575507,213.823679204851,11,637.839430877618,2.98301588135402
"215",2013,133,273.006844836212,1,73.4668008251771,97.9190864609735,12,199.540044011035,2.03780540876025
"216",2013,134,443.424019444653,1,70.846806465236,127.224131660384,12,372.577212979417,2.92851055941169
"217",2013,135,81.7888914241719,1,47.0380639429194,50.4387714845551,12,34.7508274812524,0.688970537117334
"218",2013,136,4.98232225997864,1,86.4419056245698,140.177266210927,12,-81.4595833645912,-0.581118362245825
"219",2013,137,38.068692544,1,138.339862446988,248.004868999615,12,-100.271169902988,-0.404311295610666
"220",2013,138,52.2472110379231,1,70.8276113767133,74.9302461971738,11,-18.5804003387902,-0.247969295201529
"221",2013,139,73.4635427105454,1,27.3414722529762,23.4655964491257,12,46.1220704575692,1.96551877799328
"222",2013,140,52.1930736665488,1,43.5470662468126,40.3195573940078,12,8.64600741973623,0.214437061777399
"223",2013,141,9.20269030320286,1,130.707211473118,259.338928627759,12,-121.504521169915,-0.468516322685654
"224",2013,142,17.3345987101772,1,167.855089838677,335.986308679999,12,-150.5204911285,-0.447995907094711
"225",2013,143,85.953445157767,1,60.6375452284707,94.2227602629095,12,25.3158999292963,0.268681365931728
"226",2013,144,47.8898190875702,1,203.029542798018,268.857519961216,12,-155.139723710448,-0.577033232073359
"227",2013,145,4.84289239331055,1,133.637738533529,156.195212140336,12,-128.794846140218,-0.824576146575484
"228",2013,146,4.570163844875,1,131.246889383359,219.699659824205,12,-126.676725538484,-0.576590449160666
"229",2013,147,15.0867698876391,1,188.250799328697,329.498549875323,12,-173.164029441058,-0.525538062327073
"230",2013,148,61.0950934004315,1,76.02708802602,87.2800636312889,12,-14.9319946255885,-0.171081390232117
"231",2013,149,5.00386701862286,1,30.3911347282019,36.0850285492241,12,-25.387267709579,-0.70354018633927
"232",2013,150,15.2061432403595,1,29.9427086654797,31.1466629317331,12,-14.7365654251201,-0.473134648723672
"233",2013,151,39.7172650339356,1,46.6085158649885,50.7724058641558,12,-6.89125083105299,-0.135728270381571
"234",2013,152,25.4575899166094,1,113.404646925187,174.661518281818,12,-87.9470570085777,-0.503528526911544
"235",2013,153,80.416455772073,1,119.870686690395,151.660066829622,12,-39.454230918322,-0.260149106769455
"236",2013,154,11.5706511251379,1,159.866852942425,140.9432448323,12,-148.296201817287,-1.05216963036247
"237",2013,155,45.8490771721426,1,227.27736554607,256.403818105875,12,-181.428288373927,-0.70758809176161
"238",2013,156,39.7900650256261,1,198.728331180117,292.828216073627,12,-158.938266154491,-0.54276964250784
"239",2013,157,105.240400449029,1,85.7502015099175,90.6321621257383,12,19.4901989391115,0.215047268894146
"240",2013,158,174.419208977328,1,65.8951385409495,92.6900110111153,12,108.524070436379,1.17082811030592
"241",2013,159,128.052642926303,1,82.2831807322574,83.0625242953231,12,45.7694621940454,0.551024214377536
"242",2013,160,13.684789927554,1,89.1632018029045,116.548569591703,12,-75.4784118753505,-0.647613369600068
"243",2013,161,2.55893857198681,1,128.712957182735,166.342263253528,12,-126.154018610748,-0.758400277495756
"244",2013,162,26.8338420065323,1,64.6679254354073,51.9586487610697,12,-37.834083428875,-0.728157570125696
"245",2013,163,13.7830005991035,1,98.692213256404,140.634219796803,12,-84.9092126573005,-0.603759261294888
"246",2013,164,11.0108093909894,1,99.2118678727681,137.34218974778,12,-88.2010584817787,-0.642199302659688
"247",2013,165,23.6007993140502,1,68.982792086478,125.513735606157,12,-45.3819927724278,-0.361569931396429
"248",2013,166,5.60812729945284,1,104.461313357309,143.535073814749,12,-98.8531860578561,-0.688704045851809
"249",2013,167,30.8422087941682,1,32.8895379122155,28.0044398350066,12,-2.04732911804736,-0.0731073047741567
"250",2013,168,6.10423952067093,1,55.6842623050918,61.0782399478342,12,-49.5800227844209,-0.811746095283136
"251",2013,169,29.9040602343004,1,47.7098122345292,30.8785272281219,12,-17.8057520002288,-0.576638641755319
"252",2013,170,11.0516918339837,1,94.128210339965,102.050326947338,12,-83.0765185059813,-0.814074006336618
"253",2013,172,14.8695444329793,1,82.2665782385423,103.459911873428,12,-67.397033805563,-0.651431386178022
"254",2013,173,7.55886620547925,1,76.3281757995659,99.8747168550336,12,-68.7693095940867,-0.68855574022707
"255",2013,174,2.95241458901547,1,139.935727971908,326.089168904502,12,-136.983313382892,-0.420079310953775
"256",2013,175,11.7719592469038,1,52.4904796859822,74.5345176591633,12,-40.7185204390784,-0.546304205325094
"257",2013,176,63.8780774884343,1,49.6723880728089,42.0994650325475,12,14.2056894156255,0.337431589799131
"258",2013,177,39.8862971704732,1,35.3040029436658,32.2888208953117,12,4.58229422680733,0.141915811718993
"259",2013,178,28.3261379027447,1,52.6552025849886,61.3522195366234,12,-24.3290646822439,-0.396547425113462
"260",2013,179,5.21860241194881,1,54.2522199425361,75.7564024455516,11,-49.0336175305873,-0.647253775888173
"261",2013,180,11.6340734593421,1,39.9627854993324,42.690891770272,12,-28.3287120399903,-0.663577425190194
"262",2013,181,6.71294168692257,1,34.2262647376608,29.3609842505209,12,-27.5133230507383,-0.937070869831284
"263",2013,182,8.187445223875,1,55.0012515268261,63.7339733697572,12,-46.8138063029511,-0.734518873181772
"264",2013,183,8.89762401696517,1,97.5748374544314,130.245823294557,12,-88.6772134374662,-0.680844968340508
"265",2013,184,14.9437418508301,1,82.3862470580736,104.163251038752,12,-67.4425052072435,-0.647469280525361
"266",2013,185,28.3040743540662,1,51.8943603554068,54.3952694725217,12,-23.5902860013406,-0.43368267553592
"267",2013,186,105.477415683921,1,56.2400925792207,105.600389979543,12,49.2373231047006,0.466260807504961
"268",2013,187,11.2626463803553,1,44.0297184075009,71.427686714519,12,-32.7670720271456,-0.458744690390275
"269",2013,188,6.65439634347477,1,27.0414874264783,36.1857872890564,12,-20.3870910830036,-0.563400511923344
"270",2013,189,3.32657719799543,1,21.1303989532737,16.3171229503074,12,-17.8038217552783,-1.09111280275932
"271",2013,190,8.44656055841059,1,49.9606526313837,54.3946020477907,12,-41.5140920729731,-0.763202422852531
"272",2013,192,12.3230562436073,1,107.438680246777,207.073103401698,12,-95.1156240031692,-0.459333551488123
"273",2013,193,16.6513751426152,1,78.2536855072057,99.3520982320854,12,-61.6023103645905,-0.620040356074697
