"","date","lat","long","chl"
"214",2024-07-19,51.37474,-128.2175,1.08718848228455
"215",2024-07-19,51.37474,-128.2148,1.1872980594635
"216",2024-07-19,51.37474,-128.2121,1.10558652877808
"217",2024-07-19,51.37474,-128.2094,1.19410824775696
"218",2024-07-19,51.37474,-128.2067,1.14153647422791
"219",2024-07-19,51.37474,-128.204,1.14153647422791
"220",2024-07-19,51.37474,-128.2014,1.1946347951889
"221",2024-07-19,51.37474,-128.1987,1.21804702281952
"222",2024-07-19,51.37474,-128.196,1.11402702331543
"223",2024-07-19,51.37474,-128.1933,1.18651986122131
"224",2024-07-19,51.37474,-128.1906,1.0895117521286
"225",2024-07-19,51.37474,-128.1879,1.0895117521286
"226",2024-07-19,51.37474,-128.1852,1.04411494731903
"227",2024-07-19,51.37474,-128.1825,0.963573336601257
"228",2024-07-19,51.37474,-128.1798,0.989008843898773
"229",2024-07-19,51.37474,-128.1771,0.98469603061676
"230",2024-07-19,51.37474,-128.1744,0.950368583202362
"231",2024-07-19,51.37474,-128.1717,0.950086951255798
"232",2024-07-19,51.37474,-128.169,1.13266563415527
"233",2024-07-19,51.37474,-128.1663,1.0339732170105
"234",2024-07-19,51.37474,-128.1636,0.927188813686371
"235",2024-07-19,51.37474,-128.1609,1.16989493370056
"236",2024-07-19,51.37474,-128.1582,1.10051798820496
"237",2024-07-19,51.37474,-128.1555,1.10051798820496
"238",2024-07-19,51.37474,-128.1528,1.00145041942596
"239",2024-07-19,51.37474,-128.1501,1.03651285171509
"240",2024-07-19,51.37474,-128.1475,0.84673935174942
"241",2024-07-19,51.37474,-128.1448,0.778366029262543
"242",2024-07-19,51.37474,-128.1421,0.97331440448761
"243",2024-07-19,51.37474,-128.1394,0.968177318572998
"244",2024-07-19,51.37474,-128.1367,0.920723915100098
"245",2024-07-19,51.37474,-128.134,1.04722714424133
"246",2024-07-19,51.37474,-128.1313,0.929814636707306
"247",2024-07-19,51.37474,-128.1286,0.860238194465637
"248",2024-07-19,51.37474,-128.1259,0.823334574699402
"249",2024-07-19,51.37474,-128.1232,0.823334574699402
"250",2024-07-19,51.37474,-128.1205,0.903550446033478
"251",2024-07-19,51.37474,-128.1178,0.858402252197266
"252",2024-07-19,51.37474,-128.1151,0.879857182502747
"253",2024-07-19,51.37474,-128.1124,1.04054498672485
"254",2024-07-19,51.37474,-128.1097,0.976893067359924
"255",2024-07-19,51.37474,-128.107,0.976806282997131
"256",2024-07-19,51.37474,-128.1043,0.900751113891602
"257",2024-07-19,51.37474,-128.1016,0.860262751579285
"258",2024-07-19,51.37474,-128.0989,0.860262751579285
"259",2024-07-19,51.37474,-128.0962,0.916568756103516
"260",2024-07-19,51.37474,-128.0936,0.960336685180664
"261",2024-07-19,51.37474,-128.0909,0.958452105522156
"262",2024-07-19,51.37474,-128.0882,1.08668041229248
"263",2024-07-19,51.37474,-128.0855,1.11724972724915
"264",2024-07-19,51.37474,-128.0828,1.11724972724915
"265",2024-07-19,51.37474,-128.0801,1.08709621429443
"266",2024-07-19,51.37474,-128.0774,1.04007172584534
"267",2024-07-19,51.37474,-128.0747,0.933241844177246
"268",2024-07-19,51.37474,-128.072,1.00208234786987
"269",2024-07-19,51.37474,-128.0693,0.933503270149231
"270",2024-07-19,51.37474,-128.0666,0.933503270149231
"271",2024-07-19,51.37474,-128.0639,0.875141382217407
"272",2024-07-19,51.37474,-128.0612,0.897794902324677
"273",2024-07-19,51.37474,-128.0585,0.897681355476379
"274",2024-07-19,51.37474,-128.0558,1.2255927324295
"275",2024-07-19,51.37474,-128.0531,1.26514863967896
"276",2024-07-19,51.37474,-128.0504,1.26514863967896
"277",2024-07-19,51.37474,-128.0477,1.51069450378418
"278",2024-07-19,51.37474,-128.045,1.31608593463898
"279",2024-07-19,51.37474,-128.0424,1.31608593463898
"280",2024-07-19,51.37474,-128.0397,1.27368676662445
"281",2024-07-19,51.37474,-128.037,1.51252150535583
"282",2024-07-19,51.37474,-128.0343,1.51252150535583
"283",2024-07-19,51.37474,-128.0316,2.010657787323
"284",2024-07-19,51.37474,-128.0289,2.01124048233032
"285",2024-07-19,51.37474,-128.0262,2.01124048233032
"286",2024-07-19,51.37474,-128.0235,2.35971641540527
"287",2024-07-19,51.37474,-128.0208,2.21999382972717
"288",2024-07-19,51.37474,-128.0181,1.85899293422699
"289",2024-07-19,51.37474,-128.0154,1.89159965515137
"290",2024-07-19,51.37474,-128.0127,1.89519035816193
"291",2024-07-19,51.37474,-128.01,1.89519035816193
"292",2024-07-19,51.37474,-128.0073,2.05037569999695
"293",2024-07-19,51.37474,-128.0046,1.83112895488739
"294",2024-07-19,51.37474,-128.0019,1.83112895488739
"295",2024-07-19,51.37474,-127.9992,1.92712843418121
"296",2024-07-19,51.37474,-127.9965,2.19570970535278
"297",2024-07-19,51.37474,-127.9938,2.19570970535278
"298",2024-07-19,51.37474,-127.9911,2.03861427307129
"299",2024-07-19,51.37474,-127.9885,2.083327293396
"300",2024-07-19,51.37474,-127.9858,2.083327293396
"301",2024-07-19,51.37474,-127.9831,2.39823317527771
"302",2024-07-19,51.37474,-127.9804,2.05839920043945
"303",2024-07-19,51.37474,-127.9777,2.05839920043945
"304",2024-07-19,51.37474,-127.975,2.26613903045654
"305",2024-07-19,51.37474,-127.9723,2.14913082122803
"306",2024-07-19,51.37474,-127.9696,2.14913082122803
"307",2024-07-19,51.37474,-127.9669,2.0561101436615
"308",2024-07-19,51.37474,-127.9642,2.15578269958496
"309",2024-07-19,51.37474,-127.9615,2.15578269958496
"310",2024-07-19,51.37474,-127.9588,2.22732305526733
"311",2024-07-19,51.37474,-127.9561,2.0906765460968
"312",2024-07-19,51.37474,-127.9534,2.0906765460968
"313",2024-07-19,51.37474,-127.9507,2.10692954063416
"314",2024-07-19,51.37474,-127.948,2.0238835811615
"315",2024-07-19,51.37474,-127.9453,2.0238835811615
"316",2024-07-19,51.37474,-127.9426,2.20975494384766
"317",2024-07-19,51.37474,-127.9399,2.36273813247681
"318",2024-07-19,51.37474,-127.9372,2.36273813247681
"319",2024-07-19,51.37474,-127.9346,2.19624829292297
"320",2024-07-19,51.37474,-127.9319,2.24902749061584
"321",2024-07-19,51.37474,-127.9292,2.24902749061584
"322",2024-07-19,51.37474,-127.9265,2.13900279998779
"323",2024-07-19,51.37474,-127.9238,2.11018943786621
"324",2024-07-19,51.37474,-127.9211,2.11018943786621
"325",2024-07-19,51.37474,-127.9184,2.56753396987915
"326",2024-07-19,51.37474,-127.9157,2.37200784683228
"327",2024-07-19,51.37474,-127.913,2.37200784683228
"328",2024-07-19,51.37474,-127.9103,1.97027111053467
"329",2024-07-19,51.37474,-127.9076,2.10542440414429
"330",2024-07-19,51.37474,-127.9049,2.10542440414429
"331",2024-07-19,51.37474,-127.9022,2.06709170341492
"332",2024-07-19,51.37474,-127.8995,2.25369143486023
"333",2024-07-19,51.37474,-127.8968,2.19093608856201
"334",2024-07-19,51.37474,-127.8941,2.39512491226196
"335",2024-07-19,51.37474,-127.8914,2.6403341293335
"336",2024-07-19,51.37474,-127.8887,2.6403341293335
"337",2024-07-19,51.37474,-127.886,2.8314847946167
"338",2024-07-19,51.37474,-127.8833,2.81356143951416
"339",2024-07-19,51.37474,-127.8807,2.81356143951416
"340",2024-07-19,51.37474,-127.878,3.22514200210571
"341",2024-07-19,51.37474,-127.8753,3.18395209312439
"342",2024-07-19,51.37474,-127.8726,3.18395209312439
"343",2024-07-19,51.37474,-127.8699,3.29366779327393
"344",2024-07-19,51.37474,-127.8672,3.34289002418518
"345",2024-07-19,51.37474,-127.8645,3.2296347618103
"346",2024-07-19,51.37474,-127.8618,3.38725829124451
"347",2024-07-19,51.37474,-127.8591,3.23792195320129
"348",2024-07-19,51.37474,-127.8564,3.23792195320129
"349",2024-07-19,51.37474,-127.8537,3.15961885452271
"350",2024-07-19,51.37474,-127.851,2.8604691028595
"351",2024-07-19,51.37474,-127.8483,2.9405403137207
"352",2024-07-19,51.37474,-127.8456,2.72131252288818
"353",2024-07-19,51.37474,-127.8429,2.76251459121704
"354",2024-07-19,51.37474,-127.8402,2.89292240142822
"355",2024-07-19,51.37474,-127.8375,2.53960824012756
"356",2024-07-19,51.37474,-127.8348,2.56445264816284
"357",2024-07-19,51.37474,-127.8321,2.6947329044342
"358",2024-07-19,51.37474,-127.8294,3.16489791870117
"359",2024-07-19,51.37474,-127.8268,3.10057258605957
"360",2024-07-19,51.37474,-127.8241,3.10057258605957
"361",2024-07-19,51.37474,-127.8214,3.31014251708984
"362",2024-07-19,51.37474,-127.8187,3.24104619026184
"363",2024-07-19,51.37474,-127.816,3.32141828536987
"364",2024-07-19,51.37474,-127.8133,3.71026372909546
"365",2024-07-19,51.37474,-127.8106,3.51247048377991
"366",2024-07-19,51.37474,-127.8079,3.51247048377991
"367",2024-07-19,51.37474,-127.8052,3.5723340511322
"368",2024-07-19,51.37474,-127.8025,3.50900626182556
"369",2024-07-19,51.37474,-127.7998,3.41801261901855
"370",2024-07-19,51.37474,-127.7971,2.25377297401428
"371",2024-07-19,51.37474,-127.7944,2.10762596130371
"372",2024-07-19,51.37474,-127.7917,2.10762596130371
"373",2024-07-19,51.37474,-127.789,2.41291666030884
"374",2024-07-19,51.37474,-127.7863,2.09949517250061
"375",2024-07-19,51.37474,-127.7836,2.39659214019775
"376",2024-07-19,51.37474,-127.7809,2.66145014762878
"377",2024-07-19,51.37474,-127.7782,NA
"378",2024-07-19,51.37474,-127.7756,NA
"379",2024-07-19,51.37474,-127.7729,1.5301661491394
"380",2024-07-19,51.37474,-127.7702,4.57989406585693
"381",2024-07-19,51.37474,-127.7675,4.57989406585693
"382",2024-07-19,51.37474,-127.7648,4.84259414672852
"383",2024-07-19,51.37474,-127.7621,4.94934272766113
"384",2024-07-19,51.37474,-127.7594,4.94934272766113
"385",2024-07-19,51.37474,-127.7567,6.20270442962646
"386",2024-07-19,51.37474,-127.754,4.63715553283691
"387",2024-07-19,51.37474,-127.7513,4.63715553283691
"388",2024-07-19,51.37474,-127.7486,0.512762844562531
"389",2024-07-19,51.37474,-127.7459,NA
"390",2024-07-19,51.37474,-127.7432,NA
"391",2024-07-19,51.37474,-127.7405,NA
"392",2024-07-19,51.37474,-127.7378,NA
"393",2024-07-19,51.37474,-127.7351,NA
"394",2024-07-19,51.37474,-127.7324,NA
"395",2024-07-19,51.37474,-127.7297,NA
"396",2024-07-19,51.37474,-127.727,NA
"397",2024-07-19,51.37474,-127.7243,NA
"398",2024-07-19,51.37474,-127.7217,NA
"399",2024-07-19,51.37474,-127.719,NA
"400",2024-07-19,51.37474,-127.7163,NA
"401",2024-07-19,51.37474,-127.7136,NA
"402",2024-07-19,51.37474,-127.7109,NA
"403",2024-07-19,51.37474,-127.7082,NA
"404",2024-07-19,51.37474,-127.7055,NA
"405",2024-07-19,51.37474,-127.7028,NA
"406",2024-07-19,51.37474,-127.7001,NA
"407",2024-07-19,51.37474,-127.6974,NA
"408",2024-07-19,51.37474,-127.6947,NA
"409",2024-07-19,51.37474,-127.692,NA
"410",2024-07-19,51.37474,-127.6893,NA
"411",2024-07-19,51.37474,-127.6866,NA
"412",2024-07-19,51.37474,-127.6839,NA
"413",2024-07-19,51.37474,-127.6812,NA
"414",2024-07-19,51.37474,-127.6785,NA
"415",2024-07-19,51.37474,-127.6758,NA
"416",2024-07-19,51.37474,-127.6731,NA
"417",2024-07-19,51.37474,-127.6704,NA
"418",2024-07-19,51.37474,-127.6678,0.884008705615997
"419",2024-07-19,51.37474,-127.6651,1.10107922554016
"420",2024-07-19,51.37474,-127.6624,1.10107922554016
"421",2024-07-19,51.37642,-128.2256,1.02212011814117
"422",2024-07-19,51.37642,-128.2229,1.11838603019714
"423",2024-07-19,51.37642,-128.2202,1.11873161792755
"424",2024-07-19,51.37642,-128.2175,1.17345929145813
"425",2024-07-19,51.37642,-128.2148,1.25993418693542
"426",2024-07-19,51.37642,-128.2121,1.25993418693542
"427",2024-07-19,51.37642,-128.2094,1.14816999435425
"428",2024-07-19,51.37642,-128.2067,1.01857197284698
"429",2024-07-19,51.37642,-128.204,1.01857197284698
"430",2024-07-19,51.37642,-128.2014,1.35370206832886
"431",2024-07-19,51.37642,-128.1987,1.25474739074707
"432",2024-07-19,51.37642,-128.196,1.25474739074707
"433",2024-07-19,51.37642,-128.1933,1.18651986122131
"434",2024-07-19,51.37642,-128.1906,1.05441093444824
"435",2024-07-19,51.37642,-128.1879,1.05441093444824
"436",2024-07-19,51.37642,-128.1852,0.963607549667358
"437",2024-07-19,51.37642,-128.1825,1.0489981174469
"438",2024-07-19,51.37642,-128.1798,1.0489981174469
"439",2024-07-19,51.37642,-128.1771,1.0934032201767
"440",2024-07-19,51.37642,-128.1744,1.05244374275208
"441",2024-07-19,51.37642,-128.1717,1.05278992652893
"442",2024-07-19,51.37642,-128.169,0.989669501781464
"443",2024-07-19,51.37642,-128.1663,0.926655769348145
"444",2024-07-19,51.37642,-128.1636,0.926655769348145
"445",2024-07-19,51.37642,-128.1609,1.16989493370056
"446",2024-07-19,51.37642,-128.1582,1.05779004096985
"447",2024-07-19,51.37642,-128.1555,1.05977809429169
"448",2024-07-19,51.37642,-128.1528,0.888204634189606
"449",2024-07-19,51.37642,-128.1501,0.841242015361786
"450",2024-07-19,51.37642,-128.1475,0.841242015361786
"451",2024-07-19,51.37642,-128.1448,0.820290684700012
"452",2024-07-19,51.37642,-128.1421,0.746089339256287
"453",2024-07-19,51.37642,-128.1394,0.744993150234222
"454",2024-07-19,51.37642,-128.1367,0.815274953842163
"455",2024-07-19,51.37642,-128.134,0.929814636707306
"456",2024-07-19,51.37642,-128.1313,0.930469930171967
"457",2024-07-19,51.37642,-128.1286,0.860238194465637
"458",2024-07-19,51.37642,-128.1259,0.803414762020111
"459",2024-07-19,51.37642,-128.1232,0.846246719360352
"460",2024-07-19,51.37642,-128.1205,0.86395001411438
"461",2024-07-19,51.37642,-128.1178,0.931073307991028
"462",2024-07-19,51.37642,-128.1151,0.931073307991028
"463",2024-07-19,51.37642,-128.1124,0.957640051841736
"464",2024-07-19,51.37642,-128.1097,0.869255542755127
"465",2024-07-19,51.37642,-128.107,0.871414363384247
"466",2024-07-19,51.37642,-128.1043,0.929111838340759
"467",2024-07-19,51.37642,-128.1016,0.860262751579285
"468",2024-07-19,51.37642,-128.0989,0.864467740058899
"469",2024-07-19,51.37642,-128.0962,0.916568756103516
"470",2024-07-19,51.37642,-128.0936,0.897840619087219
"471",2024-07-19,51.37642,-128.0909,0.897840619087219
"472",2024-07-19,51.37642,-128.0882,1.15657556056976
"473",2024-07-19,51.37642,-128.0855,1.11630141735077
"474",2024-07-19,51.37642,-128.0828,1.11630141735077
"475",2024-07-19,51.37642,-128.0801,0.976593613624573
"476",2024-07-19,51.37642,-128.0774,0.888679981231689
"477",2024-07-19,51.37642,-128.0747,0.893003225326538
"478",2024-07-19,51.37642,-128.072,0.919752240180969
"479",2024-07-19,51.37642,-128.0693,0.931168258190155
"480",2024-07-19,51.37642,-128.0666,0.931168258190155
"481",2024-07-19,51.37642,-128.0639,0.926913022994995
"482",2024-07-19,51.37642,-128.0612,1.28991734981537
"483",2024-07-19,51.37642,-128.0585,1.28991734981537
"484",2024-07-19,51.37642,-128.0558,1.22706532478333
"485",2024-07-19,51.37642,-128.0531,0.974742710590363
"486",2024-07-19,51.37642,-128.0504,0.974742710590363
"487",2024-07-19,51.37642,-128.0477,1.22353804111481
"488",2024-07-19,51.37642,-128.045,1.14674270153046
"489",2024-07-19,51.37642,-128.0424,1.14674270153046
"490",2024-07-19,51.37642,-128.0397,1.22812128067017
"491",2024-07-19,51.37642,-128.037,1.51252150535583
"492",2024-07-19,51.37642,-128.0343,1.51252150535583
"493",2024-07-19,51.37642,-128.0316,1.69334268569946
"494",2024-07-19,51.37642,-128.0289,2.27701139450073
